item_id,categories
114867,"Sports & Outdoors,Sports,Water Sports,Stand-Up Paddleboarding,Paddleboard Accessories"
114868,"Sports & Outdoors,Sports,Water Sports,Kayaking,Kayak Accessories"
114869,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Swivels & Snaps"
114870,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
114871,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
114872,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,Emergency Blankets"
114873,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Scooters & Equipment"
114874,"Sports & Outdoors,Sports,Golf,Accessories,Head Covers"
114875,"Sports & Outdoors,Sports,Golf,Golf Club Parts,Grips"
114876,"Sports & Outdoors,Exercise & Fitness,Yoga,Mat Straps"
114877,"Sports & Outdoors,Hunting & Fishing,Fishing,Tools,Downriggers"
114878,"Sports & Outdoors,Sports,Cycling,Bike Tools & Maintenance,Tool Kits"
114879,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Hooks"
114880,"Sports & Outdoors,Fan Shop,Bags, Packs & Accessories,Drawstring Bags"
114881,Sports & Outdoors
114882,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Skateboarding,Skateboard Parts,Hardware"
114883,"Sports & Outdoors,Sports,Cycling,Parts & Components,Drivetrain Components,Chainrings"
114884,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,Flasks"
114885,"Sports & Outdoors,Sports,Cycling,Parts & Components,Seats & Saddles,Seat Posts"
114886,"Sports & Outdoors,Sports,Cycling,Bike Racks & Bags,Cargo Racks"
114887,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Headlights"
114888,"Sports & Outdoors,Hunting & Fishing,Fishing,Lures, Baits & Attractants,Bait Rigs"
114889,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Maintenance Supplies,Cleaners"
114890,"Sports & Outdoors,Fan Shop,Auto Accessories,License Plate Frames"
114891,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Maintenance,Gun Cleaning Kits"
114892,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
114893,"Sports & Outdoors,Fan Shop,Auto Accessories,Decals & Bumper Stickers,Decals"
114894,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
114895,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Protective Gear"
114896,"Sports & Outdoors,Sports,Water Sports,Swimming,Goggles"
114897,"Sports & Outdoors,Sports,Water Sports,Swimming,Goggles"
114898,"Sports & Outdoors,Sports,Winter Sports,Winter Sports Accessories,Goggles & Lenses,Goggles"
114899,"Sports & Outdoors,Sports,Cycling,Tires & Tubes,Tubes"
114900,"Sports & Outdoors,Hunting & Fishing,Hunting,Knives & Tools,Hunting Knives,Folding Hunting Knives"
114901,"Sports & Outdoors,Sports,Cycling"
114902,"Sports & Outdoors,Fan Shop,Pet Gear,Pet Clothing,Pet T-Shirts"
114903,"Sports & Outdoors,Hunting & Fishing,Hunting,Game Handling,Game Belts & Bags"
114904,"Sports & Outdoors,Hunting & Fishing,Hunting,Game Handling,Game Belts & Bags"
114905,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Freeze-Dried Food"
114906,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
114907,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents"
114908,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Self-Inflating Sleeping Mats"
114909,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Electronics & Gadgets,Cycling Computers"
114910,"Sports & Outdoors,Exercise & Fitness,Pilates,Flexbands"
114911,Sports & Outdoors
114912,"Sports & Outdoors,Exercise & Fitness,Speed & Agility Training,Reaction Balls"
114913,"Sports & Outdoors,Sports,Cycling,Helmets & Accessories,Adult Helmets"
114914,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottle Accessories"
114915,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
114916,Sports & Outdoors
114917,"Sports & Outdoors,Hunting & Fishing,Hunting,Knives & Tools"
114918,"Sports & Outdoors,Sports,Cycling,Parts & Components,Pedals & Cleats,Pedals"
114919,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Lighting Parts & Accessories"
114920,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Outdoor Games & Activities,Pickleball"
114921,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,Survival Kits"
114922,"Sports & Outdoors,Outdoor Recreation,Accessories,Hydration Packs"
114923,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun & Ammunition Storage & Safes"
114924,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Bowling"
114925,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Bowling,Bags,Bowling Roller Bags"
114926,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Bowling,Accessories,Shoe Covers"
114927,"Sports & Outdoors,Fan Shop,Bags, Packs & Accessories,Wallets"
114928,"Sports & Outdoors,Clothing,Boys,Shorts & Pants,Pants"
114929,"Sports & Outdoors,Sports,Tennis & Racquet Sports,Tennis,Racquets"
114930,"Sports & Outdoors,Exercise & Fitness,Accessories,Waist Trimmers"
114931,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Chairs"
114932,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills,Camping Stoves"
114933,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
114934,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Air Mattresses"
114935,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Outdoor Games & Activities,Toss Games,Ring Toss"
114936,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weights & Accessories,Bars"
114937,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weights & Accessories,Weight Belts"
114938,"Sports & Outdoors,Fan Shop,Clothing Accessories,Caps & Hats,Baseball Caps"
114939,"Sports & Outdoors,Fan Shop,Patio, Lawn & Garden,Outdoor Flags"
114940,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Bags & Packs,Tactical Backpacks"
114941,"Sports & Outdoors,Exercise & Fitness,Yoga"
114942,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
114943,"Sports & Outdoors,Sports,Water Sports,Swimming,Swim Caps"
114944,"Sports & Outdoors,Clothing,Men,Socks"
114945,"Sports & Outdoors,Sports,Golf,On-Course Accessories,Tees"
114946,"Sports & Outdoors,Sports,Golf,Golf Cart Accessories"
114947,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Resistance Bands"
114948,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories"
114949,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Personal Defense Equipment,Tactical Flashlights"
114950,"Sports & Outdoors,Clothing,Men,Socks"
114951,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Taillights"
114952,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Headlight-Taillight Combinations"
114953,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,Hand & Foot Warmers,Hand Warmers"
114954,"Sports & Outdoors,Exercise & Fitness,Accessories,Gloves"
114955,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills,Camping Stoves"
114956,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Electrical Equipment,Rocker Switches"
114957,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
114958,"Sports & Outdoors,Hunting & Fishing,Shooting,Targets & Accessories"
114959,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Scooters & Equipment,Scooters,Kick Scooters"
114960,"Sports & Outdoors,Clothing,Women,Shorts & Pants,Tights & Leggings"
114961,"Sports & Outdoors,Exercise & Fitness,Yoga,Blocks"
114962,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Camping Cookware,Open Fire Cookware"
114963,"Sports & Outdoors,Sports,Water Sports,Swimming,Swim Caps"
114964,"Sports & Outdoors,Hunting & Fishing,Fishing,Tools,Fish Scales"
114965,"Sports & Outdoors,Sports,Cycling,Parts & Components,Pedals & Cleats,Replacement Cleats"
114966,"Sports & Outdoors,Sports,Other Sports,Martial Arts"
114967,"Sports & Outdoors,Clothing,Men,Accessories,Eyewear"
114968,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers"
114969,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Freeze-Dried Food"
114970,"Sports & Outdoors,Sports,Other Sports,Equestrian Sports,Tack,Halters & Leads,Halters"
114971,"Sports & Outdoors,Sports,Other Sports,Equestrian Sports,Tack,Halters & Leads,Leads"
114972,"Sports & Outdoors,Sports,Other Sports,Equestrian Sports,Tack,Halters & Leads,Halters"
114973,"Sports & Outdoors,Hunting & Fishing,Fishing,Baits & Accessories,Bait Storage"
114974,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Camping Pillows"
114975,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Knives"
114976,"Sports & Outdoors,Sports,Cycling,Parts & Components,Drivetrain Components,Chains"
114977,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Pumps,Frame-Mounted Pumps"
114978,"Sports & Outdoors,Sports,Cycling,Wheels & Accessories,Wheels"
114979,"Sports & Outdoors,Sports,Cycling,Bike Racks & Bags,Handlebar Bags"
114980,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Outdoor Games & Activities,Toss Games,Horseshoes"
114981,"Sports & Outdoors,Sports,Cycling,Car Racks, Transportation & Storage,Car Rack Accessories"
114982,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Self-Inflating Sleeping Mats"
114983,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Electronics & Gadgets,Cycling Computers"
114984,"Sports & Outdoors,Sports,Cycling,Bike Trainers & Accessories,Resistance Trainers"
114985,"Sports & Outdoors,Fan Shop,Sports Equipment,Basketball Equipment,Basketballs"
114986,"Sports & Outdoors,Sports,Team Sports,Basketball,Accessories,Shooter Sleeves"
114987,"Sports & Outdoors,Clothing,Men,Shirts & Polos"
114988,"Sports & Outdoors,Sports,Cycling,Parts & Components,Pedals & Cleats,Pedals"
114989,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Engine Parts"
114990,"Sports & Outdoors,Sports,Golf,Golf Clubs,Fairway Woods"
114991,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Paracord"
114992,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Swivels & Snaps"
114993,"Sports & Outdoors,Hunting & Fishing,Fishing,Baits & Accessories,Baits & Attractants,Attractants"
114994,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Swivels & Snaps"
114995,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Tackle Boxes"
114996,"Sports & Outdoors,Hunting & Fishing,Fishing,Fly Fishing,Accessories,Fly Tying Equipment"
114997,"Sports & Outdoors,Sports,Golf,Golf Club Bag Accessories"
114998,"Sports & Outdoors,Sports,Golf,Training Equipment,Swing Trainers"
114999,"Sports & Outdoors,Sports,Golf,Golf Club Bag Accessories"
115000,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Headlights"
115001,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Outdoor Games & Activities,Disc Sports,Disc Golf,Discs,Drivers"
115002,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Stools"
115003,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Outdoor Games & Activities,Disc Sports,Disc Golf,Bags"
115004,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Backpacks, Bags & Accessories,Daypacks & Casual Bags,Waist Packs"
115005,"Sports & Outdoors,Hunting & Fishing,Shooting,Targets & Accessories"
115006,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Grips"
115007,"Sports & Outdoors,Hunting & Fishing,Hunting,Game Handling,Game Belts & Bags"
115008,"Sports & Outdoors,Fan Shop,Auto Accessories,Decals & Bumper Stickers,Decals"
115009,"Sports & Outdoors,Sports,Water Sports,Kayaking,Paddles"
115010,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Field, Court & Rink Equipment,Stadium Seats & Cushions"
115011,"Sports & Outdoors,Hunting & Fishing,Fishing"
115012,"Sports & Outdoors,Sports,Golf,Training Equipment,Swing Trainers"
115013,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Benches,Adjustable Benches"
115014,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weights & Accessories,Weight Belts"
115015,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters,Sun Shelters"
115016,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Coach & Referee Gear,Whistles"
115017,"Sports & Outdoors,Exercise & Fitness"
115018,"Sports & Outdoors,Sports,Airsoft,Protective Gear,Masks"
115019,"Sports & Outdoors,Sports,Airsoft,BBs"
115020,"Sports & Outdoors,Fan Shop,Jewelry & Watches,Bracelets"
115021,"Sports & Outdoors,Sports,Golf,Accessories,Head Covers"
115022,"Sports & Outdoors,Sports,Cycling,Parts & Components,Bike Brakes & Parts,Brake Parts,Bike Brake Cables & Housing"
115023,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Coach & Referee Gear,Whistles"
115024,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Covers"
115025,"Sports & Outdoors,Sports,Water Sports,Waterskiing & Towsports,Wakeboarding"
115026,"Sports & Outdoors,Hunting & Fishing,Hunting,Game Calls,Duck"
115027,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Gun Sights"
115028,"Sports & Outdoors,Sports,Other Sports,Dance,Ballet Equipment"
115029,"Sports & Outdoors,Clothing,Women,Shorts & Pants,Tights & Leggings"
115030,"Sports & Outdoors,Sports,Cycling,Bike Trainers & Accessories,Trainer Accessories"
115031,"Sports & Outdoors,Exercise & Fitness,Accessories,Gloves"
115032,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
115033,"Sports & Outdoors,Fan Shop,Auto Accessories,License Plate Covers"
115034,"Sports & Outdoors,Clothing,Men,Socks"
115035,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weights & Accessories,Wrist & Ankle Weights"
115036,"Sports & Outdoors,Exercise & Fitness,Yoga,Blocks"
115037,"Sports & Outdoors,Exercise & Fitness,Yoga,Starter Sets"
115038,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags"
115039,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents"
115040,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Scooters & Equipment,Components & Parts,Batteries & Battery Chargers"
115041,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
115042,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Swivels & Snaps"
115043,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Hooks"
115044,"Sports & Outdoors,Fishing Deals,Fishing"
115045,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Magazine Loaders"
115046,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Monopods & Bipods"
115047,"Sports & Outdoors,Exercise & Fitness"
115048,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking"
115049,"Sports & Outdoors,Sports,Golf,On-Course Accessories,Tees"
115050,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
115051,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
115052,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
115053,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Resistance Bands"
115054,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
115055,"Sports & Outdoors,Sports,Cycling,Bike Racks & Bags,Bike Baskets"
115056,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Protective Body Equipment,Tactical Vests"
115057,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Tackle Storage Bags & Wraps"
115058,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Paracord"
115059,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Strength Training Devices,Grip Strengtheners"
115060,Sports & Outdoors
115061,"Sports & Outdoors,Exercise & Fitness,Accessories,Joint Wraps"
115062,"Sports & Outdoors,Exercise & Fitness,Accessories,Joint Wraps"
115063,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling"
115064,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Anchors"
115065,"Sports & Outdoors,Fan Shop,Home & Kitchen,Décor,Wall Banners"
115066,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Stools"
115067,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Towels"
115068,"Sports & Outdoors,Outdoor Recreation,Accessories,Hydration Packs"
115069,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rod Holders"
115070,"Sports & Outdoors,Sports,Other Sports,Boxing,Boxing Gloves,Training Gloves"
115071,"Sports & Outdoors,Hunting & Fishing,Hunting,Hunting Accessories,Decoys"
115072,"Sports & Outdoors,Hunting & Fishing,Hunting,Knives & Tools,Hunting Knives,Folding Hunting Knives"
115073,"Sports & Outdoors,Hunting & Fishing,Hunting,Knives & Tools,Hunting Knives,Folding Hunting Knives"
115074,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
115075,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Knives"
115076,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Folding Knives"
115077,"Sports & Outdoors,Hunting & Fishing,Hunting,Knives & Tools,Hunting Knives,Folding Hunting Knives"
115078,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Knives"
115079,"Sports & Outdoors,Exercise & Fitness,Cardio Training,Exercise Bikes"
115080,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters,Sun Shelters"
115081,"Sports & Outdoors,Outdoor Recreation,Climbing,Carabiners & Quickdraws,Nonlocking Carabiners"
115082,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Electrical Equipment,Navigation Lights"
115083,"Sports & Outdoors,Sports,Team Sports,Other Team Sports,Rugby,Balls"
115084,"Sports & Outdoor Recreation Accessories,Field, Court & Rink Equipment,Basketball Court Equipment,Basketball Hoops & Goals,Portable"
